timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-12-19T19:10:27,codecarbon,c35b4540-3328-4b67-81c3-9c84d14c3c37,42.96779012680054,0.0002651767266683,6.171523503670505e-06,52.5,62.26808934799292,11.97197198867798,0.0006264721607168,0.000598589923316,0.0001427942199979,0.0013678563040308,Spain,ESP,aragon,,,Windows-10-10.0.22631-SP0,3.9.18,2.3.2,16,AMD Ryzen 7 5800X 8-Core Processor,1,1 x NVIDIA GeForce RTX 3060,-1.738,41.9008,31.92525863647461,machine,N,1.0
2023-12-19T19:26:43,codecarbon,9d120016-5208-4fa0-9776-9414a61da196,850.6066148281097,0.0079551877661949,9.352369976340411e-06,52.5,116.45480197644802,11.97197198867798,0.0124030722374717,0.0258046128658961,0.0028274157987895,0.0410351009021575,Spain,ESP,aragon,,,Windows-10-10.0.22631-SP0,3.9.18,2.3.2,16,AMD Ryzen 7 5800X 8-Core Processor,1,1 x NVIDIA GeForce RTX 3060,-1.738,41.9008,31.92525863647461,machine,N,1.0
2023-12-19T20:27:41,codecarbon,8dd3107f-3880-475b-9789-846f4eb668c1,471.6401410102844,0.0044217277269498,9.375215004978611e-06,52.5,132.8588815534408,11.97197198867798,0.0068775294413169,0.0143631673238577,0.0015678212447077,0.0228085180098824,Spain,ESP,aragon,,,Windows-10-10.0.22631-SP0,3.9.18,2.3.2,16,AMD Ryzen 7 5800X 8-Core Processor,1,1 x NVIDIA GeForce RTX 3060,-1.738,41.9008,31.92525863647461,machine,N,1.0
2023-12-19T21:56:01,codecarbon,5fd9fc13-a1ae-41c0-8c82-afcc02be0b59,4654.987836837769,0.04976623595883826,1.0690948656193593e-05,52.5,140.55928733851837,11.97197198867798,0.0678819559802612,0.17335027368010802,0.015476043495613602,0.2567082731559826,Spain,ESP,aragon,,,Windows-10-10.0.22631-SP0,3.9.18,2.3.2,16,AMD Ryzen 7 5800X 8-Core Processor,1,1 x NVIDIA GeForce RTX 3060,-1.738,41.9008,31.92525863647461,machine,N,1.0
